,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
param_osc_a1_octave,0.02014637782350249,0.031132997055719137,-0.08031684900898135,-0.016679333724199514,-0.009257386806052561,0.0163223812278496,-0.007090939497141493,-0.052418845807831634,-0.07586461787961242,-0.02251992816964346,-0.045869216266789775,-0.13065445848128596,0.052663021357240325,0.0788229455988433,0.03573285418265342,-0.10616022824165387,0.038131577116323916,0.08057558162180953,0.06089629312544814,0.06931022576825158
param_osc_a1_pan,-0.006417661433973952,-0.11583617305756319,-0.03326386625792867,0.13807682868458507,0.05396427857637239,-0.03645068554774521,-0.17037186594278866,-0.05816412933442169,0.14844764790037257,-0.00810944802810855,-0.006621125529044136,-0.1474435270241498,0.06774234628728944,-0.13396694413292762,-0.038305644083017384,-0.014587773203673176,-0.1973942851739453,0.07217206089608807,0.032044900184969534,-0.02363195704034446
param_osc_a1_phase_deg,0.0482139338623428,-0.03239740426163622,0.18512390125346825,-0.15753604517152905,0.043005754572578755,-0.1892017375032298,-0.010487625651072904,0.015030132076900255,0.12116025025964403,0.041263926720824844,0.03663109999188476,0.05981449454572826,-0.06372587600033097,-0.09727387061549685,-0.19635610914355,-0.09521449789295462,0.05794816674725528,-0.008011500258417101,-0.05951310362404539,-0.18592908814782638
param_osc_a1_stereo,0.12343975268675689,0.1591805603856137,0.012841719890419637,0.1215712391016405,-0.07531203610268533,0.03557458945889496,0.02746159025879788,0.034507172302063016,0.0939959938495674,-0.031348921504261995,-0.10957537933464476,0.013257181995370956,0.053937841228331035,-0.10980816982768228,-0.05110252007468974,-0.017570370151995984,0.013841942361352805,0.11266770441420262,0.03582324426899405,-0.045847026537063344
param_osc_a1_voices,0.012563547240508581,0.12973933447314293,-0.1194877584902088,-0.09466893272195016,0.10486726107389746,0.10000495509513016,-0.026318130035797038,0.0591747781247383,-0.044685252845317054,-0.03720164459609704,0.08140831826957573,-0.09063468098970222,0.0442044854245507,-0.04894596025056053,0.08325886620103895,-0.03399291030081495,-0.06552857826720249,0.09981250958388785,-0.10959456097464484,-0.0782153499427087
param_osc_a1_volume,0.03821897022030837,-0.10497911681967684,0.07215731735031733,0.017267008710423307,0.07300616837650636,0.1613188443978451,0.11330257902131731,0.0007346801703993758,0.09324547504745508,0.05986128328957591,0.07444163364236986,-0.002649963581201362,-0.015344036735232984,-0.05880614432560564,-0.012098657050669526,-0.05342216046842473,-0.1741895014456682,0.18522182848588484,-0.06024511971541622,-0.02026828333326622
param_osc_a2_detune,0.09241874475030144,0.20170515389551427,-0.06973863625796878,-0.16691921632108675,0.07678528684512184,0.11708267202074193,-0.032999390986294244,0.13064536252599498,0.07632765669414349,0.0420303963654364,0.13342409375981226,-0.05994496237745044,-0.03455676480029016,0.047656753809691754,0.10276111216864997,-0.0023901918591153278,0.027145777458840267,-0.02656028522692282,0.053904687671281044,0.008201969011955206
param_osc_a2_fine,0.027801925658272716,-0.044155937689299644,-0.062104222628786405,-0.07322578327448309,0.004163093585720795,-0.1782119834668153,0.19770364898100964,0.03525295580476103,-0.13219257253869707,0.03601352987145996,-0.06769238823212743,0.08882408079924467,-0.10275195732018855,0.1385999823148178,0.13734054306477395,-0.13726591534806326,0.05239643565195111,0.03194132173459151,-0.004662596110325896,-0.037342708604723836
param_osc_a2_note,0.015233356897022028,0.01854521952011766,0.01727463282266487,0.012453884834882493,0.003894859160598963,0.030228975522480255,0.01620964072549784,-0.002200242035058693,0.037362610312121104,-0.06761579614485329,0.032175834117683724,0.00029369886014562774,0.033950303853734015,-0.00584298146553752,-0.056036753455372346,0.0666274636916572,-0.07256213173587227,-0.0022755161729233553,0.046758639856699875,-0.041606277148434956
param_osc_a2_octave,0.0028719267045664728,0.06545055790314287,-0.05052556306276136,0.04748819547887991,-0.006047077118781652,-0.011136227528219316,0.019029207392088743,-0.07012916338856019,-0.031131314848158256,-0.07860182887121268,-0.06424652322722631,-0.09608819564911358,-0.008146254179522756,0.08451961803685006,0.062469942364782045,-0.022103899107562264,0.02259771362479167,-0.028674161090250908,0.025524803371728244,-0.0512217376197859
param_osc_a2_pan,0.06604912722667451,0.05199621964945681,0.04125104996052178,-0.1382005426991593,0.10782403480750861,0.08089134310988531,0.19713085989775653,0.001342377739614044,-0.040338211556856254,-0.04647961666711485,-0.015718962966514524,0.1740015217071884,-0.03287530261447975,0.1689954921500626,0.015237671594297706,-0.0535880605530448,0.05940518427049601,0.111760211995621,-0.0886517040633486,-0.026613874667759017
param_osc_a2_phase_deg,0.0677810376349024,-0.06197619029900654,0.20201596683666753,-0.21726491923646446,-0.01475805160838873,-0.1873639592222763,-0.03028956605621466,0.1019256357685552,0.024350378654117086,0.17303979866098654,-0.04773112804369033,0.018811417394029997,-0.03318400069751459,-0.07474371892303651,0.015705209561205236,-0.04451528492530176,-0.08767474144440657,0.0016765619107453886,-0.020479497367756474,0.04278002946806504
param_osc_a2_stereo,0.005848143180020744,0.10256223639598773,0.01421834571307756,0.19240745917819468,0.0938990422924139,0.11471736324293914,0.1617154550391982,-0.11996573745894223,0.01733618507372252,-0.050751397897051596,-0.0988386441470065,0.03615306484039564,0.037628559376542706,0.11828290979813776,0.03188094846378922,-0.003948034924397037,-0.030033981201636792,0.0892074613851187,-0.03963259949976336,-0.059862535622720474
param_osc_a2_voices,0.028067743928853476,0.11938270373956347,-0.13545062208559375,-0.11368739257400479,0.07304785063923608,0.1078381080417935,-0.07567247250240901,0.03555172479522187,-0.07407849354167269,-0.02772596475959352,0.04607011794617676,-0.06763293011164215,0.07255340163057082,-0.09480203363043149,0.09685415630507356,-0.057144641045008424,0.04417161923318709,0.13226842559923196,-0.034725550621286974,-0.04695757692797052
param_osc_a2_volume,0.09876142919428522,-0.059863550276768096,-0.008572445353551885,-0.03421493483562086,0.02065665819357878,0.15331935243384082,0.013914447751122707,0.0052199372895642875,-0.05009313469492434,-0.0534054642058814,0.0041608007105041695,0.04593851250917395,0.01961129878762499,0.11835377579240672,0.028184093202196333,0.07588744094687054,0.04457426852192688,0.2864128197750246,-0.11796587934426425,-0.04502786868846381
param_osc_b1_detune,0.0852627804938581,0.25857571980549604,-0.06531048009563242,-0.08055612824493455,0.08023559464000049,0.08535575801956824,-0.023366883805190242,-0.0006723477199279687,0.04466734173511439,-0.06134911899255037,0.03517593881973102,-0.05105781662190779,0.037750460098786784,-0.05265141616309706,-0.030150352242446388,-0.04499575943915681,-0.02947432850773765,-0.08923187269196672,0.06232043492048099,-0.09964342174253893
param_osc_b1_fine,0.010173174457084495,-0.17077296275783665,-0.07174084053464887,0.10870960393937933,0.028318671334089416,-0.1998929707991232,-0.017626948534042435,0.03752940912989239,-0.07713647188602288,0.049486461356933756,-0.08732579111442826,-0.1805330816335403,0.20818749768280023,-0.08269082551838969,0.04730263580444745,-0.020738421537536855,0.19889064845692012,0.10673147192683267,0.03940781793571658,-0.0669123179877713
param_osc_b1_note,-0.0072206653568571,-0.022218386494782413,0.013623086536824971,0.016923085413727723,0.011107579660166065,-0.022717396198551724,0.03674664346105056,-0.0047487114218987235,-0.04446989993079336,0.0008565152672377682,0.02444156084634181,-0.01464447413166523,0.04000980957385816,-0.02847314017649824,-0.02279763189680745,-0.029493717474613258,-0.0311260291840357,0.02704405219761547,0.025605335462238022,-0.06866222411651081
param_osc_b1_octave,0.007696038125924962,0.027006999487984896,-0.04067922150386536,-0.003809922550690617,0.019717470033955294,-0.0066740977160000565,-0.007489912778168255,-0.024058483638665168,-0.11255736001055709,-0.01021535821097845,-0.0517570000596669,-0.10909134104859745,0.010807986271323114,0.013944579197834792,0.028222230303194373,-0.10904414929897417,-0.007495125837820977,0.06928241102624196,0.09064092123352943,0.057164121660906585
param_osc_b1_pan,-0.005026877922992859,-0.0370947502080829,-0.02865274726707485,0.013727171808537891,0.11607074225605653,0.020459505095173892,-0.20230444766691344,0.002930517182897203,0.032997146799539995,0.03563598568489747,-0.10066697119527374,-0.128037001826371,0.006185002969745201,-0.03889248549148749,0.029903673904780725,-0.052090711888450394,0.004581763793054099,0.04123649859241264,0.03938598239974902,-0.024688863927673162
param_osc_b1_phase_deg,-0.17098856434311216,-0.01278267963183304,0.14614497226916395,-0.010478441013050978,0.10744165483485418,-0.016780560992490357,0.14928914233232357,-0.03092575074699867,0.08082691154845996,0.03734157605271355,-0.01833763879766813,0.05345735253810141,-0.1535224890402477,-0.04901173138843523,-0.008867379517048298,-0.09011961615754453,-0.1603901564660297,0.044827137843991324,-0.16570805670008168,-0.050146158835479154
param_osc_b1_stereo,0.1181554119401677,-0.03665950046074193,-0.001294956195641876,0.06592736237988761,-0.06766927236312645,0.04393129574813457,0.11445880511641186,0.047602851362403636,-0.07739403489969228,0.10822215993122963,0.02231903147243816,-0.04379192854065264,0.18326633695988054,-0.05345312407509319,-0.0623166477150001,-0.07179729159185205,-0.09658963538525898,0.0323485301187407,0.059755833943099246,0.18360127984415217
param_osc_b1_voices,0.016009756813139358,0.18222278635025033,-0.08214538754075253,-0.024680547800311852,0.06900141474890772,0.010060902235220147,-0.04581749666982755,-0.10292311530590259,-0.06942698093730164,-0.06005647547115789,0.041156756618967165,-0.019543063741495986,0.025952329570068617,-0.1252642903847679,-0.018767315500975275,-0.028257711202690397,-0.003303644055183453,0.045268946870023974,0.1371338624077778,-0.1394437906486139
param_osc_b1_volume,0.15921798707226745,-0.08135242710178814,0.036684265989959296,-0.05801128509542946,-0.06668463774950797,0.08346032949069979,0.04855417471316034,0.037114881130580216,-0.051493960463759536,0.07461729803951236,0.06859648789986043,0.057314801862031375,0.019128935414884175,0.01638960539865574,-0.038516539243301805,0.10097460071217616,0.004143084836398412,0.2615963043184242,0.1439004893743351,-0.10389363461463315
param_osc_b2_detune,-0.010410056014712598,0.28326829132153175,0.046432183466653426,-0.11267977013952969,-0.012493588332631922,0.1292143439345755,-0.004363068891854427,0.044934913290188415,-0.10021701748647131,-0.042935579378558006,0.017263767958789665,-0.08871498783065292,0.08533013524796924,-0.02673589109631779,-0.002055658143279673,0.026972019473596322,0.026045523855020014,-0.20503444036856505,0.09609533030560834,-0.08977599142032813
param_osc_b2_fine,0.0072370933096891354,0.1630735343398724,0.06725749835077922,-0.08450686615154625,-0.0014776327167868386,0.21750112366928448,0.03696441589367014,-0.033869037451694256,-0.0024904247175979075,-0.0005885119385948349,0.15858094967366557,0.1898075771383625,-0.17834073271887063,0.007911729707960353,-0.05696020510991833,0.036800881976289425,0.02117497146664831,-0.035974290021762584,0.07627596392601674,0.17836045933111258
param_osc_b2_note,-0.00045211634136015246,0.003892270968890519,0.011827830887368641,-0.007906891014392563,0.007620411935663206,0.027578844215460238,0.028596382194452395,0.010125145773411521,-0.01906812548731013,-0.03646013623890991,-0.01083872120712446,0.0426083943122423,0.0026985809121017152,-0.001154065806229503,-0.03993272667427097,-0.007108673619315029,-0.12858176856551995,0.019295042298723024,-0.004394107023205557,-0.06705479090005503
param_osc_b2_octave,0.043379765321888517,0.04631810762689422,-0.03955846785544606,-0.019757027997177674,0.017737379859182542,-0.01771340134775553,0.012744442655583827,-0.03317288510606407,-0.04347671345561468,-0.04542263020022661,-0.053602112655352294,-0.04626638214489013,-0.023802717109467693,-0.006418302274569439,-0.05453201647392717,-0.020115896439876844,0.04016700283030323,-0.0987549115244898,-0.025938892970158382,-0.04704667946117591
param_osc_b2_pan,0.04441916996065109,-0.09805800092088435,0.07002769303784931,-0.11055741071596029,-0.08345966625432513,0.045004364344833216,0.2041008767468521,-0.11121368271751216,-0.164359429754874,0.024473353387749506,0.13259038758184763,-0.006677460738888967,0.19520444018078414,-0.1746121614843979,0.059256203341054095,0.03194426442508445,-0.030090949274223545,-0.2280458535274944,0.011925237457425152,-0.08416695784273467
param_osc_b2_phase_deg,-0.100461969482903,0.12105188460260063,0.05501509734921027,-0.1333022783744135,-0.13759513641340576,-0.07524132597557871,0.1321524407286341,0.14529960865308908,-0.10415298644769076,0.07313259554450435,-0.0728236879366031,0.06340791049067544,-0.04510856224016043,0.14869868768278324,0.14847897215960643,-0.03972572792649637,-0.19702371263692395,0.035156741119554066,0.009995685826386125,-0.08812157057801277
param_osc_b2_stereo,0.25279347827698395,-0.09547014591361298,0.04359809984988694,-0.021853856858953122,-0.12156686866940909,0.003271251219120092,0.13698853767045696,0.017900333393040875,-0.0608766110420566,0.09720160459679598,0.05407446896320343,-0.0035310966724322883,0.1347353019722029,-0.05461684299963488,-0.017596240062529942,-0.027904881834757648,-0.11490306503129284,-0.09356420842123556,-0.03689770740576517,-0.05623629610610937
param_osc_b2_voices,-0.036795535684422016,0.1382435809760944,-0.05067744419233719,-0.09584578680012648,0.033835633493404314,-0.004528502441331774,-0.046664480050071934,-0.12708909856436257,-0.10867731285102103,-0.0848951463487329,0.06311295896094016,0.032113089318996806,0.002562167675044764,-0.07591836166406797,0.07061933344307024,-0.06689737826652503,0.04297035683938394,-0.059230099969056246,0.1348727507773537,-0.12134090621847982
param_osc_b2_volume,0.1046642834482626,-0.15436047985438436,0.10976088304027466,-0.10417594668381734,-0.0029398588791527853,0.1367823091112147,0.2017320916239705,-0.049672158450785674,-0.04498661729948382,0.034598907273545726,0.1252311484842622,-0.021858399975848167,0.10990230350436403,-0.07832626424166626,0.05048577708271903,-0.030793366286322232,-0.10333177827766261,-0.07711458048366529,-0.05899856012652449,-0.10302197907543117
param_phaser_centerfreq,0.17332317055162996,-0.07439987553372705,0.042646494910884576,-0.04878896474098207,0.31307704967474415,0.10963680736218989,0.04679585914538547,-0.06823847666536725,0.03446119474388637,-0.12801186676291218,-0.008798509666524852,0.013687921291481445,0.06763369556064242,0.013523671781898634,-0.01143810353198373,-0.007518794427566963,-0.1095583233183416,-0.007361223359979204,0.0515145626081866,-0.020700644638387448
param_phaser_dry_wet,0.21648762030468727,-0.035435457256749764,0.008161705532474998,-0.0039594364948077375,0.044039196699079394,-0.020315035244642086,-0.06580354194814729,-0.03558825550048375,0.0834503028802889,-0.18638720010708815,-0.09953427865642922,0.028502664600272013,0.04873474925228079,-0.021023638275646045,-0.10142769470728065,0.0764525917801836,0.10348919824884738,-0.1665295598751277,-0.0617803467925985,0.06785806579497941
param_phaser_feedback,0.2133219827460962,-0.08763632055545043,0.026288428702688642,-0.035112816772267574,0.05947361971296267,-0.11870827018119101,0.009075241236901049,-0.0412755712214002,0.0639292666408254,-0.15243514996325402,-0.0714793868718821,0.05496899250408892,-0.052922198070752616,-0.0085555229327212,-0.0486860095838705,0.0719884006929688,-0.010621920032644058,-0.1010185488166591,0.06618433720358229,0.11139817445841606
param_phaser_lfo_gain,0.15147622776153757,-0.029502812819071918,0.009153280749737676,-0.06280502258842742,0.19104102413513785,0.036394568300317044,0.008914342654273582,-0.004281601808756194,0.038080876523264924,-0.07565336993183966,0.004507485430236757,0.08386517909410246,-0.06613141162486676,0.07062275566625519,0.12599910558925015,0.028128622145241033,-0.02390799661951219,0.03718235551642096,0.06929127964477128,0.12516166568160236
param_phaser_lr_offset,-0.12737075321120447,-0.007921152921435219,0.06574645514202535,0.03656732683633543,0.154699434125258,0.07443539285490648,0.07283247411045378,0.03050275827654312,-0.043038969079656306,0.08351160262461042,0.04341020787798843,-0.10108713028755453,0.18344708975949778,-0.057603418429605806,0.028120549298441877,-0.10281995356427477,-0.1461721335228256,0.013487578005194097,0.16209442035623844,-0.06382376246882297
param_phaser_spread,0.07222813394238783,-0.026679729138406,-0.010776491194858245,-0.08605113925756745,0.2547673503517327,0.04567852899346938,0.054941603065779596,0.011440503429017241,0.14039148289761316,-0.07547513816368631,-0.12582449803243229,0.031927918154828025,0.002954201956240959,0.0026883369175313533,0.06761002382585901,0.009707183155649689,0.1588274841891686,-0.028763527036118466,-0.04736354101320771,0.24947293533944132
param_phaser_width,0.14326671425685628,-0.09765428719361112,0.07256473306371504,-0.038272238845439635,0.33678036989090343,0.12451805817514723,0.07254692527311339,-0.043430151937156825,0.07814738791982244,-0.15282962818770643,-0.08204216107675304,-0.02323335065870008,0.050460463093412705,-0.015279041018040293,-0.007585375895940212,0.03654560375783195,-0.039025699196842144,-0.05938631480456682,-0.049448668549698906,0.012819982918861278
param_polyphony,0.0077505268088776105,0.08321182897203093,-0.10428741778239313,0.028174325425674284,0.08532796136569097,-0.09816035026885551,-0.06626994863116228,-0.13725429186242208,-0.07723105920289614,-0.015899557726939923,0.0357329979606881,0.0021397340993146805,-0.021539256831337304,-0.009584818810204692,-0.011704727861940387,-0.16213849924250606,0.04196105586956638,0.04220602052483873,0.01587492088684263,-0.011692897841601348
param_reverb_damp,0.08427409861693923,0.029516270824157663,-0.060378998757898074,0.00823159747393993,-0.10399773539369526,-0.013662507072528056,-0.034542408506491366,0.13733942350404862,0.04602831757082438,-0.1612778925081333,0.03751588703762444,0.04480459057764154,-0.07002328072995859,0.018488025299911465,0.0873699154730286,-0.008318540833624733,-0.06424273572944585,0.20621996886273347,-0.08778738184002738,-0.17363165270283196
param_reverb_dry_wet,0.1468864290469354,0.11568846157830635,-0.01756226557789963,0.02311929149663095,-0.11114449668770751,-0.1093433199271143,-0.05293718045086254,0.008463584062963892,0.025929369813039897,0.06254395815107777,0.07888812129126978,-0.0584282974829955,-0.03890503921847487,0.06797567176622671,-0.04949643770306369,-0.02256492392974809,-0.015281254037893334,0.10201139061980923,-0.14490238643827608,0.022851694923174733
param_reverb_predelay_ms,0.1871239493976571,-0.06987545957468412,0.016400365561663185,-0.06876013755942093,-0.1081551787182104,-0.03466460638586743,0.03259899231440096,-0.029346464812150544,-0.08344474507949959,-0.032248244038611484,0.002576682437891233,0.0051942130728288355,0.01675931141088739,-0.060794256864053466,0.07130477125851746,0.0351789323197581,-0.08464741258712531,-0.16596836802334725,-0.04847256672402417,-0.08398656732466925
param_reverb_size,0.2433346109301423,0.07198294795567833,-0.01963389454270845,0.12921527655398748,-0.10401396728366563,-0.0014375622663493242,-0.009702527960894951,0.03538297792398186,-0.021295467622893697,-0.1425162391268467,-0.06059293959366364,0.07404947191288022,-0.0018568382672638222,0.008620105052057903,0.08990589543408753,-0.0760753191937037,-0.06812936596846471,-0.09738074016435895,0.0660149193017708,-0.016625185296175155
param_reverb_width,0.2665921399241206,0.06244821657985989,-0.023385361742899905,0.13616948142255697,-0.15588561415681645,0.04625802525967282,-0.023907048893978274,0.07474922521025584,-0.0396155359723886,-0.07081625198336858,-0.01910382318409188,0.06109163508575318,0.03780705598210641,0.01563065026867733,0.0054876651178914475,-0.03686438164128194,-0.06363140524681478,-0.03820860163777746,0.11697056975447283,0.0029530952978760153
param_xmodenv1_dest1am,-0.06887478872037646,-0.060952150525498086,0.05851242480098236,0.11913902091640842,0.11116469399193651,0.010096455518494252,-0.019821424844303784,0.146184307447731,-0.111927974968692,-0.06573196729166586,0.052636269026834215,0.10294245834295061,0.010054009801535901,0.015831968155238563,0.10356032523932353,0.06296464395851693,0.09130190488537437,-0.10550033815662095,-0.03469189586462062,-0.04923427578570868
param_xmodenv1_dest2am,-0.014785670470566493,0.04056492031844034,0.07019624460711323,-0.0026860483984167223,0.04176563602412859,0.11900765735580672,-0.022696336995792866,0.1453930563788397,0.022333771130778363,-0.04106714659172761,0.02689899560995514,0.06996199545214427,0.08739635503573955,-0.010839203366920949,-0.17004179183137197,-0.10137606375716188,0.09933217153044695,0.0033017247848527403,-0.024574830125545913,0.17848072894685804
param_xmodenv2_dest1am,-0.01037583005102916,-0.006529164829224322,0.2645591547556455,0.027078394690969815,-0.07866313982478644,0.04500861454374294,-0.13101466109805224,0.012479439199795528,-0.021686548473237473,-0.07792194234041087,0.07067010784049639,0.0017602563601090064,-0.058828059344969756,-0.05473036138061022,-0.004958003013728305,-0.12712127418232586,-0.03279130482682581,0.07015487315228192,-0.0021767171989384984,-0.017696325653854143
param_xmodenv2_dest2am,-0.021084377454174557,0.05665223932217553,0.18256106454888493,0.0279054311783032,-0.06969528197341197,0.1357583687097154,-0.06977905713229259,0.029872798782270598,0.06201606597485954,-0.025850831852678825,0.01740887294787143,0.09068570523064041,0.0014313028797796473,-0.0023231242362505605,-0.033898126389798625,-0.11582258339107894,-0.054882115259700014,0.10995232280850782,0.07836754019540619,-0.06784723911007855
param_xmodlfo1_dest1am,0.01897264981888346,0.10967762195049745,0.1398879359308506,0.10779081672779824,0.025330536979863694,-0.04823497540097083,0.050802010696476135,-0.1109734449015842,0.06446001679593315,-0.002702790482291134,0.0019212883134519475,-0.012199230422655577,0.04426662922560979,-0.04239831913115654,-0.08706941210663104,0.339377903701089,-0.028066036922413225,0.038678285149637656,0.04352094417613531,0.05152356425863338
param_xmodlfo1_dest2am,-0.037932983278926254,0.02576544329453815,0.018616052342389933,0.00987610475153752,-0.06406577531132569,0.005705824763060524,-0.04184273115732913,0.0391429860730447,0.07629214676102945,-0.05934926954642698,-0.11072818530703196,0.049265264149337226,0.07413532863112518,0.2647575072161649,-0.010856378995534596,-0.0753545942154768,-0.19133929696094767,-0.05092201638042935,-0.00033818176227469937,0.03187494562540341
param_xmodlfo2_dest1am,0.047179281433927946,0.14179730098549417,0.060710764748658684,0.10234182368940603,-0.03537292792829221,-0.03407091426333377,0.20604631170761642,-0.017378949504857105,0.09612170491291348,0.10489973576155706,0.08909819362577304,-0.06039058719475925,-0.03692463007404944,-0.1664217627219932,0.0879116652381233,0.10733041323763108,-0.047149271790021346,0.02268924431801676,-0.07041821714224787,0.11905693600764661
param_xmodlfo2_dest2am,0.034194734219965515,-0.006388434208326248,0.04617876087340547,-0.002793595371599646,0.0643436318976728,-0.03236313505702429,-0.04152969545643444,-0.05286135637283357,0.1312671047366122,-0.08477646622260418,0.010698630665540615,-0.04948280484218091,-0.09390185397506504,0.01834730953410497,0.22475212934598468,-0.04145957629538525,0.10674570688012357,-0.1573893492818295,-0.10494142329768025,-0.17277677432058566
param_xmodmisc1a_dest1am,-0.059089699584895045,-0.045196938749398986,0.052061862223854595,0.001263271002805348,0.00722917840480276,0.10119501980968185,-0.053387911755457124,0.1520220575417156,-0.1132454935173829,-0.15316188748271597,-0.14495000854825546,-0.01560555610697021,0.016840829467677332,-0.10104100942835667,0.027131974426221377,0.13575616370048116,0.06868038327036541,0.06602011264084963,-0.11750402325828924,0.014673422399702964
param_xmodmisc1a_dest2am,0.011987042447068448,-0.013402290693674273,0.11050085877589856,0.028484262689678564,-0.11332500676681544,-0.035455113890263866,-0.03649069281011693,0.028491085240673026,-0.09273537388207154,-0.12703918756505664,-0.14043472055201475,-0.06384614379714161,-0.08949519753353632,-0.18877518948063973,-0.06218674149806391,0.04305252763397207,0.006543598520473093,0.12145450218189792,0.030939366132213486,-0.10817220721829078
param_xmodmisc1b_dest1am,0.009726879759872353,-0.020211404493395507,-0.10568519579334468,-0.01474267210721654,-0.015408145499384695,-0.01284055846531786,0.05300606744536714,0.027695946894856143,-0.2119776932261835,-0.01524395181001266,0.07653703168841686,-0.1447337738266733,0.015094377445255982,0.045021853718773625,0.10804515758757179,0.053606492452270726,-0.09011923099237543,-0.04630987278056069,-0.16433679168446544,0.15089874143509027
param_xmodmisc1b_dest2am,-0.03783985598705768,0.008490424763314592,-0.1196263545208509,-0.023592540828580925,0.0016923241263790507,0.030338171820424923,-0.005893672077334551,0.03267293957986954,-0.10878971306533196,0.15674638874133073,0.06515921785670102,-0.06358115975772473,-0.0370626763354731,0.01297943687387949,-0.08365253443449085,0.06190782378630924,-0.1296526077070262,-0.269957659076337,0.07689604591092888,0.14319618922029878
param_xmodmisc2a_dest1am,0.03547244583455241,0.07273958912215735,0.11959848307946275,-0.012713749255841586,-0.03206741311813311,-0.03166384555778547,-0.032836262390044876,-0.02374016284270825,0.024975725641825448,0.09285956487054656,-0.10563869289243788,-0.02815707836623831,0.12393300361805655,0.05038177683728094,0.21615226360946846,0.190557470849702,0.06193744786787128,0.026250306517540133,-0.1361345745313411,-0.09858783356428061
param_xmodmisc2a_dest2am,0.030014170259408682,-0.007306155306015704,0.024165682359942375,-0.0222419476794427,0.045097622012387935,-0.043018771179738124,-0.03755563872518126,-0.027188793480125106,-0.021065436668682082,-0.06105481112641139,-0.04768679999755185,0.01842073877668784,-0.06324294333513701,0.0018869024595589302,-0.07661726340089925,0.0034713174529497977,0.09066051252583845,-0.04634460217899456,-0.02163534424695183,-0.0722312048718823
param_xmodmisc2b_dest1am,0.03028434311814181,-0.004777230171845093,0.04872256781759751,-0.0001478756913530262,0.0024124415988028163,0.036676936122583735,-0.010168938511428569,0.007822858629960128,0.04004334757634049,0.03421301389678345,0.059028779565572884,-0.1418603707953594,-0.062229878392805374,-0.01154138705008751,0.15290574654262412,-0.1302442419612349,-0.12003859202330117,-0.09315906299444486,-0.1986302094090389,0.16270836071977876
param_xmodmisc2b_dest2am,-0.0003884391617485612,0.023733148551573765,-0.01867310209091392,-0.03605229218737057,0.003214747172672488,0.02765523644045439,0.006503142313159325,0.02367537384660816,0.03467323872958469,-0.016474834376552845,-0.003995998611981384,-0.07828870157689469,0.004331364092931469,0.022556224644515035,0.0712469502322734,-0.03195108606669688,0.06592885723908068,0.004179969975286888,0.2976389581690506,0.019145437898867704
