id,name,kind,midi_note,note_label,d_brightness,d_depth,d_hardness,d_roughness,d_warmth,d_sharpness,d_boominess,stored_a4_brightness,stored_a4_depth,stored_a4_hardness,stored_a4_roughness,stored_a4_warmth,stored_a4_sharpness,stored_a4_boominess
5728daca,Preset,random,45,A2,12.926384049811354,60.919347401086554,32.895672702390456,48.651209088007285,69.64448047760708,6.137543386562239,56.88137005508638,24.352745907288302,69.99987288660974,22.821976967442495,46.21431044417436,71.93704954212542,25.14413734983066,43.69869612086331
5728daca,Preset,random,57,A3,12.023410886210868,67.32578318253476,23.959348093304328,44.731299828725724,64.25965338981598,27.27749514141375,53.24419179000829,24.352745907288302,69.99987288660974,22.821976967442495,46.21431044417436,71.93704954212542,25.14413734983066,43.69869612086331
5728daca,Preset,random,69,A4,25.485145874214872,65.34893357517566,29.49243942372425,46.160829473728306,71.85754182747289,23.526505705846226,44.20286535301808,24.352745907288302,69.99987288660974,22.821976967442495,46.21431044417436,71.93704954212542,25.14413734983066,43.69869612086331
5728daca,Preset,random,81,A5,36.00666676052212,47.02184759712799,41.3552518170854,45.24202075304196,55.45322683878723,19.21908520543883,31.590713619914496,24.352745907288302,69.99987288660974,22.821976967442495,46.21431044417436,71.93704954212542,25.14413734983066,43.69869612086331
5728daca,Preset,random,93,A6,48.082430772861755,44.912059418442,46.80481679003745,46.279018282014135,59.05750234115287,30.3496894390082,34.3521319130531,24.352745907288302,69.99987288660974,22.821976967442495,46.21431044417436,71.93704954212542,25.14413734983066,43.69869612086331
b70f6615,Preset,random,45,A2,58.89425585944303,58.43432710809681,57.97943420069805,53.97561025144176,38.33531607334705,48.73451989686627,37.165838143130244,72.7802390371628,23.714231847100912,58.565517141679834,48.12496003401218,15.839706185940905,63.60577801268606,-8.57722435112511
b70f6615,Preset,random,57,A3,65.02994120828185,35.770399638300894,65.77738070518907,54.49241684044239,27.437977726915413,55.426641186108526,26.538611563608228,72.7802390371628,23.714231847100912,58.565517141679834,48.12496003401218,15.839706185940905,63.60577801268606,-8.57722435112511
b70f6615,Preset,random,69,A4,70.13409264817015,27.509692725225825,59.44145504592325,47.01870490939358,21.258303701924522,61.67785593672605,1.5614761939275468,72.7802390371628,23.714231847100912,58.565517141679834,48.12496003401218,15.839706185940905,63.60577801268606,-8.57722435112511
b70f6615,Preset,random,81,A5,81.91114251129665,13.992763244841768,57.41324324074321,36.59119407755679,12.01710312020812,77.55524374908605,-2.6919997903848767,72.7802390371628,23.714231847100912,58.565517141679834,48.12496003401218,15.839706185940905,63.60577801268606,-8.57722435112511
b70f6615,Preset,random,93,A6,84.14811081300387,4.1347414008257815,51.13992314926708,0.0,17.875072373017815,86.16624377485292,-13.770958641720625,72.7802390371628,23.714231847100912,58.565517141679834,48.12496003401218,15.839706185940905,63.60577801268606,-8.57722435112511
503c8a96,Preset,random,45,A2,4.914683778348589,76.54397530285989,22.743051944883135,0.0,61.500822284215786,41.43347169336249,48.99818222020532,15.565245073173827,76.49791242078898,33.147487098929545,35.321724576974795,60.74755987112994,16.60163481442609,58.47531183948985
503c8a96,Preset,random,57,A3,9.301156879646769,72.44642585495683,20.685122214368505,43.33529186030158,58.48293102564222,32.9906321918404,55.67740736657169,15.565245073173827,76.49791242078898,33.147487098929545,35.321724576974795,60.74755987112994,16.60163481442609,58.47531183948985
503c8a96,Preset,random,69,A4,15.565055670175347,76.49780078095202,33.15200858515557,35.321509191101164,60.61638051955572,16.60260981459288,58.474635295967985,15.565245073173827,76.49791242078898,33.147487098929545,35.321724576974795,60.74755987112994,16.60163481442609,58.47531183948985
503c8a96,Preset,random,81,A5,27.796022223144305,76.90452332217204,38.211395473473175,30.432049793439614,67.65358262176173,25.57056940836317,51.98727377062495,15.565245073173827,76.49791242078898,33.147487098929545,35.321724576974795,60.74755987112994,16.60163481442609,58.47531183948985
503c8a96,Preset,random,93,A6,26.898750965605874,72.92793271825103,38.32117235391087,0.0,61.76370744341551,30.78253464537146,55.39203203887179,15.565245073173827,76.49791242078898,33.147487098929545,35.321724576974795,60.74755987112994,16.60163481442609,58.47531183948985
1eba6596,Preset,random,45,A2,38.11056711957501,34.34348150804217,38.960027608972126,36.584236854553495,54.11455940558993,26.818826473126602,29.17982534686298,41.160527431689246,22.960071887357223,35.089382873152886,0.0,42.220474392620545,33.57650739068168,14.802844900141157
1eba6596,Preset,random,57,A3,36.7265946261673,29.930844187334266,32.45323108850127,37.45391701417514,47.259207865206434,25.58109503448194,16.190886917048516,41.160527431689246,22.960071887357223,35.089382873152886,0.0,42.220474392620545,33.57650739068168,14.802844900141157
1eba6596,Preset,random,69,A4,41.21558694743491,23.00290669635436,34.52923612514864,0.0,42.15942536547545,31.283887561602988,15.232272709515048,41.160527431689246,22.960071887357223,35.089382873152886,0.0,42.220474392620545,33.57650739068168,14.802844900141157
1eba6596,Preset,random,81,A5,42.93636667408835,24.362215094312397,31.526463393640995,0.0,40.95078776638173,34.330890553738634,13.446988739801363,41.160527431689246,22.960071887357223,35.089382873152886,0.0,42.220474392620545,33.57650739068168,14.802844900141157
1eba6596,Preset,random,93,A6,38.466565476481044,23.97733925902336,23.747329758443826,0.0,41.345146252120585,34.87542654619411,15.07001384815589,41.160527431689246,22.960071887357223,35.089382873152886,0.0,42.220474392620545,33.57650739068168,14.802844900141157
86b33bbb,Preset,random,45,A2,31.086267032818824,65.30742286351557,31.985407982416476,43.846115062903905,65.78890173372486,6.155202693871008,50.13225952947056,42.522271943639424,35.71382163019557,36.55641505994713,43.47264993394064,52.86886424531157,15.682790753041647,32.6511394116078
86b33bbb,Preset,random,57,A3,34.981018020154494,56.82082653129022,34.77999734130161,44.71749982427356,63.44737680221459,8.880464060196022,43.44104618251899,42.522271943639424,35.71382163019557,36.55641505994713,43.47264993394064,52.86886424531157,15.682790753041647,32.6511394116078
86b33bbb,Preset,random,69,A4,41.37575644961994,36.29627942027277,38.959236825186,39.48490607700988,53.348351262708185,16.747493023647472,33.0263042452504,42.522271943639424,35.71382163019557,36.55641505994713,43.47264993394064,52.86886424531157,15.682790753041647,32.6511394116078
86b33bbb,Preset,random,81,A5,51.581352983376874,40.18677356484031,46.95006341063504,46.07277418835068,52.14252140099943,26.29732358447994,33.5538323374101,42.522271943639424,35.71382163019557,36.55641505994713,43.47264993394064,52.86886424531157,15.682790753041647,32.6511394116078
86b33bbb,Preset,random,93,A6,53.12588772965668,37.70658375334032,44.87196865604352,40.18557588567599,48.37882736040308,28.937300085662688,29.909500396476638,42.522271943639424,35.71382163019557,36.55641505994713,43.47264993394064,52.86886424531157,15.682790753041647,32.6511394116078
07e44b4f,Preset,random,45,A2,64.51253345828977,38.8361198928991,66.63270240168069,61.97487495721533,39.988123107684565,55.1950231002604,26.80446805521691,76.76834756371935,23.165287135819085,62.36076693488428,66.36929890508617,27.62364396995877,68.90357196470481,0.5708438574516492
07e44b4f,Preset,random,57,A3,70.15054626602576,32.700073463604824,60.22901559230107,64.4394068573758,28.70820911415802,58.433517412106255,11.98238654570848,76.76834756371935,23.165287135819085,62.36076693488428,66.36929890508617,27.62364396995877,68.90357196470481,0.5708438574516492
07e44b4f,Preset,random,69,A4,76.3008664289496,23.10477898852892,62.727241053230216,65.61645049461873,27.316248417369305,68.78069959064871,-1.1887997752941928,76.76834756371935,23.165287135819085,62.36076693488428,66.36929890508617,27.62364396995877,68.90357196470481,0.5708438574516492
07e44b4f,Preset,random,81,A5,80.99161512823439,14.792052728396634,72.71669006859358,68.9128952727358,21.523453135106223,78.63660666180871,3.838656206004682,76.76834756371935,23.165287135819085,62.36076693488428,66.36929890508617,27.62364396995877,68.90357196470481,0.5708438574516492
07e44b4f,Preset,random,93,A6,84.76844471598585,7.26376920374301,69.95588311959534,67.50295420026359,19.51057280920801,74.55904594643289,-15.559751955427046,76.76834756371935,23.165287135819085,62.36076693488428,66.36929890508617,27.62364396995877,68.90357196470481,0.5708438574516492
d8827412,Preset,random,45,A2,85.23082197680795,53.257410176674306,64.4919181520068,77.98525151281635,34.88329492519283,78.4178381541191,35.58934381080293,87.47146106203324,10.556529458606398,77.28112517747232,80.91136567635705,19.021387767207532,89.00830156097986,-2.4277295495255693
d8827412,Preset,random,57,A3,86.33471870689715,38.943878760822464,69.00220749039039,81.16551287076494,31.909285498529478,81.24909214759744,32.79761313340481,87.47146106203324,10.556529458606398,77.28112517747232,80.91136567635705,19.021387767207532,89.00830156097986,-2.4277295495255693
d8827412,Preset,random,69,A4,87.11905155163453,10.376499083894608,74.30422881541327,81.322775727928,19.173379105909376,88.72166018702956,-6.974996066544371,87.47146106203324,10.556529458606398,77.28112517747232,80.91136567635705,19.021387767207532,89.00830156097986,-2.4277295495255693
d8827412,Preset,random,81,A5,86.86163491358761,36.06641253811506,78.91272241825871,81.02065591411076,19.009248113708654,90.55120956679667,-4.121152926663356,87.47146106203324,10.556529458606398,77.28112517747232,80.91136567635705,19.021387767207532,89.00830156097986,-2.4277295495255693
d8827412,Preset,random,93,A6,87.55616824328538,7.719352777841088,80.18808823374621,79.9660434254557,20.108400968341066,93.78074121230092,-4.265332154528583,87.47146106203324,10.556529458606398,77.28112517747232,80.91136567635705,19.021387767207532,89.00830156097986,-2.4277295495255693
f834bd98,Preset,random,45,A2,46.08866961928602,64.15993713096948,31.110341222543482,0.0,57.95349571735349,42.928868339911794,35.804200893452034,18.847546306868075,70.73996791829154,10.234599553292881,30.13114660300953,60.88867787648494,36.36052291716015,53.70826023221236
f834bd98,Preset,random,57,A3,34.98841491789585,74.9227423743596,28.721188415335533,43.28012257931333,59.449296867503534,46.642156435988696,43.51340330151504,18.847546306868075,70.73996791829154,10.234599553292881,30.13114660300953,60.88867787648494,36.36052291716015,53.70826023221236
f834bd98,Preset,random,69,A4,24.090142154435195,70.81042724418536,12.791514064748654,30.421169006719683,62.0227175174604,28.362943960714183,57.71774543714456,18.847546306868075,70.73996791829154,10.234599553292881,30.13114660300953,60.88867787648494,36.36052291716015,53.70826023221236
f834bd98,Preset,random,81,A5,20.218600259213375,66.04100469090878,3.223154654587219,0.0,63.61874952002734,25.16408231556251,55.549717974866795,18.847546306868075,70.73996791829154,10.234599553292881,30.13114660300953,60.88867787648494,36.36052291716015,53.70826023221236
f834bd98,Preset,random,93,A6,23.50063145005685,58.03583268998146,4.421937472299206,0.0,64.31583008600666,28.294063619631004,43.15660096124162,18.847546306868075,70.73996791829154,10.234599553292881,30.13114660300953,60.88867787648494,36.36052291716015,53.70826023221236
8e088fa4,Preset,random,45,A2,58.62775321028229,52.21806621524278,56.677583173970675,69.79369594970558,50.730313977033056,42.5649639845539,27.70875511685336,67.57165648637977,29.869582433942327,60.71239649959821,59.53223384385545,31.788445536883525,54.58770805588961,10.00532754900679
8e088fa4,Preset,random,57,A3,61.15581049451036,26.257662850735414,56.15216649956761,63.67348347594602,40.62278079914589,47.6608075260761,8.065438654707311,67.57165648637977,29.869582433942327,60.71239649959821,59.53223384385545,31.788445536883525,54.58770805588961,10.00532754900679
8e088fa4,Preset,random,69,A4,64.07257824201318,29.11061843387816,55.599752862711256,58.70524045793566,34.040984004749994,52.43310721120136,12.152706765917987,67.57165648637977,29.869582433942327,60.71239649959821,59.53223384385545,31.788445536883525,54.58770805588961,10.00532754900679
8e088fa4,Preset,random,81,A5,67.6835239075455,22.513363574790922,55.46477212117341,46.856718975155516,25.555026533598173,55.922761964323584,-0.8355703162109762,67.57165648637977,29.869582433942327,60.71239649959821,59.53223384385545,31.788445536883525,54.58770805588961,10.00532754900679
8e088fa4,Preset,random,93,A6,71.9908884183903,11.000021256687269,50.88773876424884,31.430929400349378,20.892276364897214,65.15374645037875,-18.213904261811827,67.57165648637977,29.869582433942327,60.71239649959821,59.53223384385545,31.788445536883525,54.58770805588961,10.00532754900679
fdb77372,Preset,random,45,A2,68.50562746219356,43.31969956206177,62.75498498795281,75.06995917088177,33.700534034334304,57.21018955222938,23.764121784262805,69.54512569315911,24.05652630205929,68.56101919726683,61.135540494353236,22.80675884562822,60.70458764213119,-6.713329845616897
fdb77372,Preset,random,57,A3,70.00482057851863,34.46288990476728,70.15781609702469,68.13630524238026,29.227492232684575,59.15554368648047,15.408935094209742,69.54512569315911,24.05652630205929,68.56101919726683,61.135540494353236,22.80675884562822,60.70458764213119,-6.713329845616897
fdb77372,Preset,random,69,A4,69.97727973772797,21.721698604877417,67.9981598203149,60.73608528585453,22.28057411955187,61.29576856262001,-7.539945228248641,69.54512569315911,24.05652630205929,68.56101919726683,61.135540494353236,22.80675884562822,60.70458764213119,-6.713329845616897
fdb77372,Preset,random,81,A5,72.747541361553,18.125313589473137,67.5679074112821,53.40059893635288,19.26410385019523,66.69444358988096,3.179905852443156,69.54512569315911,24.05652630205929,68.56101919726683,61.135540494353236,22.80675884562822,60.70458764213119,-6.713329845616897
fdb77372,Preset,random,93,A6,76.55367042203096,11.508430256452044,72.42063723808417,44.80787435905897,17.572575217253917,72.31640616469332,-0.9972524296981788,69.54512569315911,24.05652630205929,68.56101919726683,61.135540494353236,22.80675884562822,60.70458764213119,-6.713329845616897
e0d366c9,Preset,random,45,A2,58.19437445314184,74.5831829062163,56.21050503198555,43.700296913167804,57.71462701753339,52.3886456163124,37.03498297888047,57.15496438958638,68.63955719180558,53.472872319365734,59.054489595337465,53.101385302825115,54.01480627382158,37.52409134006797
e0d366c9,Preset,random,57,A3,60.70601535334551,72.08808568795578,58.62520582285785,65.32758353679036,54.44338461492648,56.27943101807694,36.44130269360728,57.15496438958638,68.63955719180558,53.472872319365734,59.054489595337465,53.101385302825115,54.01480627382158,37.52409134006797
e0d366c9,Preset,random,69,A4,56.07073275782273,70.33353950542289,51.50695270751899,53.09695398686271,54.24966078648622,53.96511040900966,39.84595895488097,57.15496438958638,68.63955719180558,53.472872319365734,59.054489595337465,53.101385302825115,54.01480627382158,37.52409134006797
e0d366c9,Preset,random,81,A5,49.203812400399904,64.46657649711342,48.46379572033598,43.27520000614562,50.54290366736914,49.369313127716524,43.04508581774735,57.15496438958638,68.63955719180558,53.472872319365734,59.054489595337465,53.101385302825115,54.01480627382158,37.52409134006797
e0d366c9,Preset,random,93,A6,53.49753697444486,53.28050271672704,51.526922758336895,42.354222207072475,48.24248865070227,50.56210492243056,33.27570862162551,57.15496438958638,68.63955719180558,53.472872319365734,59.054489595337465,53.101385302825115,54.01480627382158,37.52409134006797
2c2e64eb,Preset,random,45,A2,66.62274431174112,45.41439544832882,73.64053533122328,76.34728881522987,35.211356828843144,57.03932331330192,22.70767398174007,70.86164590501988,28.988173075050653,70.37892943453761,67.84343357708089,24.773955996363185,61.2287891953288,-2.695286381499578
2c2e64eb,Preset,random,57,A3,68.95296652126179,41.871608007533325,76.211601973023,72.74122721486683,33.22827389216155,57.873871670637655,22.919095558287022,70.86164590501988,28.988173075050653,70.37892943453761,67.84343357708089,24.773955996363185,61.2287891953288,-2.695286381499578
2c2e64eb,Preset,random,69,A4,66.6118423974838,27.555511609053006,70.70513686432068,65.72599572744166,26.524446840411947,58.20987794996947,2.510858598209964,70.86164590501988,28.988173075050653,70.37892943453761,67.84343357708089,24.773955996363185,61.2287891953288,-2.695286381499578
2c2e64eb,Preset,random,81,A5,73.00973491513025,21.040145208299172,74.64810245372337,59.716415256725824,19.619371046348082,66.49663611160656,-12.192636587946865,70.86164590501988,28.988173075050653,70.37892943453761,67.84343357708089,24.773955996363185,61.2287891953288,-2.695286381499578
2c2e64eb,Preset,random,93,A6,80.90070483391692,14.836548374391676,72.71159331525638,49.04189229165393,15.372331071075717,76.04882134367152,-16.534406183131182,70.86164590501988,28.988173075050653,70.37892943453761,67.84343357708089,24.773955996363185,61.2287891953288,-2.695286381499578
cd93c788,Preset,random,45,A2,46.67129378398546,62.02391446955502,48.77673228866237,38.578575625906794,60.17831528436824,37.942290821315574,41.34309189337953,63.737154582734895,21.891146267584183,58.528965945641914,30.364092390892967,32.95564628863414,51.053564477841775,13.644071248046142
cd93c788,Preset,random,57,A3,58.576966467571445,41.47643008225471,61.441773779016614,37.05861086036654,42.46357043727889,48.6526014272883,19.928608700439153,63.737154582734895,21.891146267584183,58.528965945641914,30.364092390892967,32.95564628863414,51.053564477841775,13.644071248046142
cd93c788,Preset,random,69,A4,62.61363480618896,18.745981247346265,54.65938800124118,31.940242103841445,35.03547113829641,55.333962835246695,-1.7045725564123693,63.737154582734895,21.891146267584183,58.528965945641914,30.364092390892967,32.95564628863414,51.053564477841775,13.644071248046142
cd93c788,Preset,random,81,A5,67.45433562895819,11.208726099018335,59.317176645306404,30.50246689574974,32.096987931809934,62.730346893791875,-9.42354119647758,63.737154582734895,21.891146267584183,58.528965945641914,30.364092390892967,32.95564628863414,51.053564477841775,13.644071248046142
cd93c788,Preset,random,93,A6,76.13516271406874,7.559230248427639,52.32962282607326,32.162856614462086,23.25950647972663,71.67367288863545,-16.081808781678184,63.737154582734895,21.891146267584183,58.528965945641914,30.364092390892967,32.95564628863414,51.053564477841775,13.644071248046142
7152442d,Preset,random,45,A2,33.6710383526376,73.65193739099163,41.81651718714444,51.91030809129393,68.80171089188784,26.499848185899705,42.99238237364829,28.47655297072784,61.36933247184859,27.94405498924627,38.368766943596356,65.12610499883058,19.462261110629406,42.13448156741434
7152442d,Preset,random,57,A3,33.25410763217923,70.23078321536404,35.303271830512784,42.07782128212562,67.63005963430376,24.167787453053727,46.62005646496142,28.47655297072784,61.36933247184859,27.94405498924627,38.368766943596356,65.12610499883058,19.462261110629406,42.13448156741434
7152442d,Preset,random,69,A4,28.383380022503385,61.284931256257494,28.21056973069429,37.39758014463742,65.29015868432494,18.72093758867288,42.15844469417959,28.47655297072784,61.36933247184859,27.94405498924627,38.368766943596356,65.12610499883058,19.462261110629406,42.13448156741434
7152442d,Preset,random,81,A5,25.18051821178237,59.70772069258099,21.071947054855784,0.0,69.07995599222482,22.3268954849162,44.12064281808911,28.47655297072784,61.36933247184859,27.94405498924627,38.368766943596356,65.12610499883058,19.462261110629406,42.13448156741434
7152442d,Preset,random,93,A6,32.63437525482137,33.5979413673847,33.303482129785195,30.903037314579727,50.40179751769714,25.69553329330031,21.471608489279983,28.47655297072784,61.36933247184859,27.94405498924627,38.368766943596356,65.12610499883058,19.462261110629406,42.13448156741434
24221bbd,Preset,random,45,A2,10.085088498047568,67.66649719057784,25.615382032187114,36.52704840480576,63.214490653707614,9.03910817084006,57.23347376641419,41.29729238158048,30.393981674305834,35.724492688604414,32.31391366720942,49.893177695745194,24.3560125795046,12.148266215128618
24221bbd,Preset,random,57,A3,25.176624653866895,55.95289789866607,23.44782771757812,23.248255277946544,67.5376466755617,13.262615521899253,44.39198865221046,41.29729238158048,30.393981674305834,35.724492688604414,32.31391366720942,49.893177695745194,24.3560125795046,12.148266215128618
24221bbd,Preset,random,69,A4,40.58158182965554,31.269798285025175,29.325989940026716,32.99800068530377,49.86349090571843,24.835031731555645,12.178301803017408,41.29729238158048,30.393981674305834,35.724492688604414,32.31391366720942,49.893177695745194,24.3560125795046,12.148266215128618
24221bbd,Preset,random,81,A5,56.18953175906861,19.366763394021568,41.25412117854232,43.0647213049416,40.79450970030038,41.01645150702882,18.93791109076821,41.29729238158048,30.393981674305834,35.724492688604414,32.31391366720942,49.893177695745194,24.3560125795046,12.148266215128618
24221bbd,Preset,random,93,A6,69.6899921537653,8.846627335441433,53.45811170523717,52.719866229989876,25.807400654827546,58.052328061362786,-8.601731642557738,41.29729238158048,30.393981674305834,35.724492688604414,32.31391366720942,49.893177695745194,24.3560125795046,12.148266215128618
d25106d0,Preset,random,45,A2,80.89948953941206,37.80381156284358,77.42001743255813,80.72738090280453,26.31911721941785,72.15978688955134,10.806521589417361,84.04842946994228,34.21849400824829,83.71611486832032,83.93839783794199,28.574871452054957,77.55697986535581,10.611582372282626
d25106d0,Preset,random,57,A3,82.5602581961028,38.50860375459295,81.27627942599327,82.55839825816992,26.818572028498345,75.09344324169936,10.793790540452733,84.04842946994228,34.21849400824829,83.71611486832032,83.93839783794199,28.574871452054957,77.55697986535581,10.611582372282626
d25106d0,Preset,random,69,A4,83.994846906864,35.452211575826524,80.89331711132263,83.92428270015584,23.38166080915086,76.99348247756384,10.143859719281092,84.04842946994228,34.21849400824829,83.71611486832032,83.93839783794199,28.574871452054957,77.55697986535581,10.611582372282626
d25106d0,Preset,random,81,A5,85.33914727814519,37.91704673169701,84.73618409964939,84.98569838300928,21.244403193185484,77.89766864653618,11.275855139532393,84.04842946994228,34.21849400824829,83.71611486832032,83.93839783794199,28.574871452054957,77.55697986535581,10.611582372282626
d25106d0,Preset,random,93,A6,86.6340727454307,35.3525341223857,79.20549305417163,85.94045154951777,19.367188498033233,77.6735912080831,12.393910369786834,84.04842946994228,34.21849400824829,83.71611486832032,83.93839783794199,28.574871452054957,77.55697986535581,10.611582372282626
84c2616a,BSDriveBass,factory,45,A2,32.45928268615375,71.23984701549142,41.287187552512975,49.71284343174081,62.305008548791264,29.420310981314188,51.88192712647219,47.70790941468195,52.44697317329806,47.622577055212446,36.64425019876875,56.626080888980674,30.006618416725047,36.66501341836607
84c2616a,BSDriveBass,factory,57,A3,39.255391437179036,65.77742451844553,45.34610189201615,43.160009450681564,62.980664448489094,33.95149911053686,45.442899075975596,47.70790941468195,52.44697317329806,47.622577055212446,36.64425019876875,56.626080888980674,30.006618416725047,36.66501341836607
84c2616a,BSDriveBass,factory,69,A4,47.68334678154346,53.00380683075969,47.11297966980172,36.35296277148296,58.275065668180034,29.360813834984203,36.647407504753104,47.70790941468195,52.44697317329806,47.622577055212446,36.64425019876875,56.626080888980674,30.006618416725047,36.66501341836607
84c2616a,BSDriveBass,factory,81,A5,57.9787627394389,28.40918462965871,62.239831571473076,33.632032372157525,35.79867327402188,43.73189050429349,12.25267975872439,47.70790941468195,52.44697317329806,47.622577055212446,36.64425019876875,56.626080888980674,30.006618416725047,36.66501341836607
84c2616a,BSDriveBass,factory,93,A6,66.8556158334395,16.455455323863454,62.90238098660032,27.776944858280253,24.26020783885656,56.22281762685377,14.936392583130795,47.70790941468195,52.44697317329806,47.622577055212446,36.64425019876875,56.626080888980674,30.006618416725047,36.66501341836607
81ff637e,Preset,random,45,A2,70.6436333260134,53.357292101786136,71.09550896602292,74.02213465493355,35.312875922803386,59.26429196344665,25.056007195032933,77.30496721279955,39.92727829051455,71.86661120379452,77.43850374682216,24.12475662559936,64.87333354814353,22.957489642249318
81ff637e,Preset,random,57,A3,73.63050557985329,45.16603464678214,72.95390863894389,75.34683389123023,27.892021130510155,61.64619974199149,22.841980214012594,77.30496721279955,39.92727829051455,71.86661120379452,77.43850374682216,24.12475662559936,64.87333354814353,22.957489642249318
81ff637e,Preset,random,69,A4,77.25703669378868,39.95755530341929,68.13557484884771,77.59297754637855,24.091043510153405,64.78924638804688,22.85890142255784,77.30496721279955,39.92727829051455,71.86661120379452,77.43850374682216,24.12475662559936,64.87333354814353,22.957489642249318
81ff637e,Preset,random,81,A5,80.10854340081157,33.190237406100856,66.43583005913024,73.30417107408613,24.280842509560696,70.476666196525,17.893742721757263,77.30496721279955,39.92727829051455,71.86661120379452,77.43850374682216,24.12475662559936,64.87333354814353,22.957489642249318
81ff637e,Preset,random,93,A6,83.7184495975185,21.865247392363166,67.12256617348615,68.12533962312085,17.935920883905,73.63757962804587,-17.852058743986028,77.30496721279955,39.92727829051455,71.86661120379452,77.43850374682216,24.12475662559936,64.87333354814353,22.957489642249318
28e61b1a,Preset,random,45,A2,62.06482471799639,28.203980564265485,66.41250095194067,37.60675054677999,35.049218760102164,48.63370990145609,2.863167324112922,73.51742673524816,11.280553723925486,73.585096794252,34.33239703342676,20.972525248012836,73.41996010872775,-12.798977382708955
28e61b1a,Preset,random,57,A3,68.43348123718103,19.49936933394455,69.56987701593911,34.02254844312592,27.403997183517266,62.00048208000401,4.845642931972122,73.51742673524816,11.280553723925486,73.585096794252,34.33239703342676,20.972525248012836,73.41996010872775,-12.798977382708955
28e61b1a,Preset,random,69,A4,73.20104789063191,11.295503636267604,72.72090367351262,32.0341087939141,21.130127084845245,72.49469725858276,-18.59160357987524,73.51742673524816,11.280553723925486,73.585096794252,34.33239703342676,20.972525248012836,73.41996010872775,-12.798977382708955
28e61b1a,Preset,random,81,A5,80.07107018683084,5.969827902807573,66.59151953694169,38.59016008980847,17.590901632708356,81.55500167696056,-23.969667609410585,73.51742673524816,11.280553723925486,73.585096794252,34.33239703342676,20.972525248012836,73.41996010872775,-12.798977382708955
28e61b1a,Preset,random,93,A6,84.81794862866306,1.6959561058072552,68.79567064537576,46.519844819192926,24.692264783101294,98.33886143209818,3.206238551964937,73.51742673524816,11.280553723925486,73.585096794252,34.33239703342676,20.972525248012836,73.41996010872775,-12.798977382708955
0f2ecbd2,Preset,random,45,A2,49.73248557625736,67.48708054746885,51.69428882040833,55.17273052223734,56.56484118564535,43.96388991179488,43.13381497371283,61.705400036848204,41.56364722908856,72.33026015966595,59.034941326696995,38.749936103248224,54.17129775260136,23.668177016052603
0f2ecbd2,Preset,random,57,A3,53.57509578672861,59.78625438169526,60.27853858536534,53.87595164188866,47.71345243584525,47.853327735087376,38.686127898055716,61.705400036848204,41.56364722908856,72.33026015966595,59.034941326696995,38.749936103248224,54.17129775260136,23.668177016052603
0f2ecbd2,Preset,random,69,A4,61.70912841892148,40.562213662080545,72.47840504402095,59.017102790947675,36.159723889210184,54.20193404696606,23.494031834049874,61.705400036848204,41.56364722908856,72.33026015966595,59.034941326696995,38.749936103248224,54.17129775260136,23.668177016052603
0f2ecbd2,Preset,random,81,A5,65.23435607111693,28.35533573174952,73.82718531186356,55.06604278019917,26.659650895937578,58.18824216403675,6.402410440866873,61.705400036848204,41.56364722908856,72.33026015966595,59.034941326696995,38.749936103248224,54.17129775260136,23.668177016052603
0f2ecbd2,Preset,random,93,A6,69.64457613107282,18.786068460365264,69.541526935434,45.57286506127049,18.937940078327244,63.04256228416455,13.45384639275855,61.705400036848204,41.56364722908856,72.33026015966595,59.034941326696995,38.749936103248224,54.17129775260136,23.668177016052603
12136299,Preset,random,45,A2,79.58998923583056,52.99145954707476,78.50536676074842,72.8548691885869,33.49718101073221,66.8776892636775,29.6456909223636,73.95280749939215,34.541018027067025,71.71702942759887,70.43797448998082,31.50095132789293,63.8035920834584,18.56461975155746
12136299,Preset,random,57,A3,72.97753316376301,46.88769300295926,72.68863684462309,71.60836914903769,36.893173149920784,63.70905516412013,27.019867178877817,73.95280749939215,34.541018027067025,71.71702942759887,70.43797448998082,31.50095132789293,63.8035920834584,18.56461975155746
12136299,Preset,random,69,A4,70.88764909722704,36.83590858528953,71.7449906908503,67.60210206304923,34.15355989629208,61.969361009058396,21.658919938915226,73.95280749939215,34.541018027067025,71.71702942759887,70.43797448998082,31.50095132789293,63.8035920834584,18.56461975155746
12136299,Preset,random,81,A5,78.28237786090165,22.238964364225254,76.0981068761671,73.81397675835709,22.076353444978945,68.34898312621048,-1.634521010329074,73.95280749939215,34.541018027067025,71.71702942759887,70.43797448998082,31.50095132789293,63.8035920834584,18.56461975155746
12136299,Preset,random,93,A6,79.0929947419717,15.542880606290943,76.39674327918098,73.50961831546343,17.453215352119727,71.8077773223296,1.8937880012164072,73.95280749939215,34.541018027067025,71.71702942759887,70.43797448998082,31.50095132789293,63.8035920834584,18.56461975155746
18ddab5e,Preset,random,45,A2,9.794151779575408,72.73242232024542,18.014199820136625,33.577378615128595,62.330880600651675,39.709712331209644,52.5362767082515,16.349837007096873,62.20080021781681,27.02360278356508,0.0,64.37017521150153,20.146215774532173,53.745350796868095
18ddab5e,Preset,random,57,A3,13.86363018038498,68.0320496483889,12.288156861374148,39.26571805590322,64.39430077610409,24.625721775980907,58.05095918657453,16.349837007096873,62.20080021781681,27.02360278356508,0.0,64.37017521150153,20.146215774532173,53.745350796868095
